Unidade,Curso,Modalidade,Classificação na carreira,Nota na 1° fase,"Nota na 2° fase, 1° dia","Nota na 2° fase, 2° dia",Nota da redação,Qual o seu ano de ingresso?,Nota final,Envie aqui o espelho da sua redação,Chamada,Classificação no curso de ingresso,Forma de ingresso,Ciências da Natureza,Matemática,Linguagens,Ciências Humanas,Redação,Nota na Competência 1,Nota na Competência 2,Nota na Competência 3,Nota na Competência 4,Nota na Competência 5,Nota final.1,Envie aqui o espelho da sua redação.1
IME,Ciência da Computação,Ampla Concorrência (AC),51.0,67.0,65.25,45.83,33.0,2018,618.4148147999999,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Escola Pública (EP),14.0,62.0,65.17,51.67,36.67,2019,619.0962963,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Escola Pública (EP),11.0,61.0,70.5,50.83,41.0,2019,630.3592593,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Escola Pública (EP),11.0,59.0,66.5,68.33,41.0,2020,667.9518519,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Ampla Concorrência (AC),33.0,78.0,69.0,45.83,43.5,2020,671.6555556,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Escola Pública (EP),10.0,68.0,74.0,52.5,44.5,2020,673.5185184999999,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Ampla Concorrência (AC),24.0,66.0,76.25,54.17,40.0,2018,679.1777778,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Ampla Concorrência (AC),30.0,74.0,57.5,64.17,36.5,2020,679.6407407,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Escola Pública (EP),8.0,72.0,51.0,73.33,30.0,2020,681.1,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Ampla Concorrência (AC),23.0,78.0,52.0,68.33,31.5,2020,689.9888889,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Escola Pública (EP),4.0,71.0,51.0,80.0,31.5,2020,699.6296296,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Ampla Concorrência (AC),14.0,73.0,60.5,75.0,29.0,2020,722.037037,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Escola Pública (EP),1.0,77.0,59.83,76.67,29.33,2020,740.1851852000001,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Ampla Concorrência (AC),11.0,75.0,68.5,73.33,31.5,2019,750.5444444,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Ampla Concorrência (AC),4.0,80.0,71.0,75.83,47.0,2020,785.7296296,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Ampla Concorrência (AC),3.0,76.0,68.0,85.0,33.0,2020,791.4814815000001,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Ampla Concorrência (AC),1.0,80.0,84.5,77.5,44.5,2020,836.2962963,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Ampla Concorrência (AC),83.0,57.0,68.0,0.0,35.0,2017,0.0,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Escola Pública (EP),32.0,78.0,66.75,0.0,33.0,2018,0.0,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Ampla Concorrência (AC),30.0,66.0,83.88,0.0,44.5,2018,0.0,,,,Fuvest,,,,,,,,,,,,
IME,Ciência da Computação,Ampla Concorrência (AC),27.0,64.0,66.5,0.0,34.5,2019,0.0,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Atuariais,"Pretos, Pardos e Indígenas (PPI)",16.0,59.0,36.5,29.17,0.0,2020,437.41,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Atuariais,"Pretos, Pardos e Indígenas (PPI)",15.0,46.0,48.5,31.67,28.0,2020,437.59,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Atuariais,Ampla Concorrência (AC),142.0,55.0,61.0,37.5,35.0,2020,532.04,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Atuariais,Ampla Concorrência (AC),137.0,58.0,49.0,46.67,30.0,2020,533.7,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Atuariais,Escola Pública (EP),10.0,65.0,50.0,44.17,33.0,2020,554.63,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Atuariais,Ampla Concorrência (AC),109.0,55.0,64.5,40.83,36.0,2020,554.81,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Atuariais,Ampla Concorrência (AC),93.0,59.0,61.5,42.5,34.5,2020,565.19,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Atuariais,Ampla Concorrência (AC),89.0,61.0,62.0,40.83,33.0,2020,568.7,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Atuariais,Ampla Concorrência (AC),70.0,54.0,71.5,44.17,41.0,2020,585.86,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Atuariais,Ampla Concorrência (AC),62.0,54.0,68.5,49.17,0.0,2020,592.22,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Atuariais,Ampla Concorrência (AC),63.0,66.0,58.5,45.83,31.5,2020,592.22,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Atuariais,Ampla Concorrência (AC),57.0,60.0,68.5,43.33,35.0,2020,595.0,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Atuariais,Ampla Concorrência (AC),54.0,66.0,57.5,49.17,26.5,2020,600.0,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Atuariais,Ampla Concorrência (AC),50.0,62.0,59.0,53.33,36.5,2020,604.07,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Atuariais,Ampla Concorrência (AC),25.0,67.0,64.0,52.5,38.0,2020,636.48,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Atuariais,Ampla Concorrência (AC),23.0,69.0,58.0,57.5,33.0,2020,640.56,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Atuariais,Escola Pública (EP),1.0,66.0,74.0,63.33,36.5,2020,702.22,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),49.0,66.0,52.5,61.67,28.5,2020,625.0,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),2.0,78.0,72.0,70.83,34.5,2020,765.0,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,"Pretos, Pardos e Indígenas (PPI)",19.0,40.0,42.5,33.33,25.0,2020,400.93,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Escola Pública (EP),16.0,56.0,49.5,33.33,27.5,2020,483.52,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,"Pretos, Pardos e Indígenas (PPI)",6.0,53.0,53.5,33.33,33.5,2020,485.74,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,"Pretos, Pardos e Indígenas (PPI)",4.0,52.0,64.0,32.5,39.5,2020,514.26,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,"Pretos, Pardos e Indígenas (PPI)",3.0,66.0,46.5,35.0,25.0,2020,516.11,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Escola Pública (EP),9.0,50.0,63.17,41.67,32.67,2020,534.63,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,"Pretos, Pardos e Indígenas (PPI)",2.0,51.0,68.0,38.33,40.0,2020,543.33,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Escola Pública (EP),5.0,53.0,59.0,49.17,32.0,2020,556.85,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),83.0,61.0,59.0,50.0,33.0,2020,589.26,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),67.0,59.0,64.0,50.0,38.0,2020,598.52,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),60.0,59.0,76.5,39.17,44.5,2020,604.07,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),56.0,63.0,64.5,47.5,38.5,2020,606.67,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),57.0,60.0,71.5,44.17,45.0,2020,607.78,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Escola Pública (EP),3.0,64.0,55.0,56.67,29.5,2020,609.26,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),56.0,59.0,56.5,61.67,30.0,2020,612.47,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),52.0,62.0,59.5,56.67,36.5,2020,616.85,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),43.0,63.0,66.5,53.33,35.0,2020,632.78,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Escola Pública (EP),1.0,66.0,60.0,56.67,33.0,2020,633.33,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),40.0,57.0,66.5,66.5,39.0,2020,638.33,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),36.0,65.0,58.0,62.5,32.5,2020,642.41,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),34.0,68.0,69.0,48.33,36.5,2020,642.96,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),31.0,63.0,65.5,58.33,33.0,2020,646.11,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),29.0,74.0,54.5,57.5,26.5,2020,647.41,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),22.0,59.0,65.5,67.5,36.5,2020,661.85,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),21.0,68.0,64.5,59.17,33.5,2020,664.07,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),19.0,72.0,59.5,59.5,35.0,2020,673.33,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),13.0,70.0,70.0,59.17,36.5,2020,689.81,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),9.0,73.0,74.0,58.33,43.5,2020,711.48,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),6.0,72.0,78.0,60.0,38.0,2020,726.67,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),4.0,73.0,70.0,67.5,43.5,2020,728.7,,,,Fuvest,,,,,,,,,,,,
IB,Ciências Biológicas,Ampla Concorrência (AC),1.0,80.0,78.0,77.5,43.0,2020,814.63,,,,Fuvest,,,,,,,,,,,,
ESALQ,Ciências Biológicas,Ampla Concorrência (AC),1.0,67.0,68.0,55.0,33.0,2020,658.1481481000001,,,,Fuvest,,,,,,,,,,,,
FFCLRP,Ciências Biológicas,Escola Pública (EP),9.0,55.0,57.5,35.0,36.0,2020,512.037037,,,,Fuvest,,,,,,,,,,,,
FFCLRP,Ciências Biológicas,Ampla Concorrência (AC),31.0,50.0,58.5,42.5,36.0,2020,521.8518518999999,,,,Fuvest,,,,,,,,,,,,
FFCLRP,Ciências Biológicas,Ampla Concorrência (AC),24.0,55.0,57.0,41.67,34.5,2020,532.6037037,,,,Fuvest,,,,,,,,,,,,
FFCLRP,Ciências Biológicas,Ampla Concorrência (AC),22.0,59.0,53.0,41.67,31.0,2020,534.0851852,,,,Fuvest,,,,,,,,,,,,
FFCLRP,Ciências Biológicas,Escola Pública (EP),5.0,57.0,54.0,45.0,26.5,2020,541.1111111,,,,Fuvest,,,,,,,,,,,,
FFCLRP,Ciências Biológicas,Ampla Concorrência (AC),18.0,58.0,51.5,50.8,25.5,2020,555.8148147999999,,,,Fuvest,,,,,,,,,,,,
FFCLRP,Ciências Biológicas,Ampla Concorrência (AC),15.0,62.0,51.5,50.0,35.0,2020,567.962963,,,,Fuvest,,,,,,,,,,,,
FFCLRP,Ciências Biológicas,Escola Pública (EP),4.0,53.0,65.5,46.67,38.5,2020,570.1962963,,,,Fuvest,,,,,,,,,,,,
FFCLRP,Ciências Biológicas,Escola Pública (EP),3.0,55.0,55.0,58.33,31.5,2020,581.4703704,,,,Fuvest,,,,,,,,,,,,
FFCLRP,Ciências Biológicas,Ampla Concorrência (AC),23.0,54.0,77.0,50.83,28.0,2020,626.1,,,,Fuvest,,,,,,,,,,,,
FFCLRP,Ciências Biológicas,Ampla Concorrência (AC),6.0,63.0,75.0,50.0,46.0,2016,650.0,,,,Fuvest,,,,,,,,,,,,
FFCLRP,Ciências Biológicas,Ampla Concorrência (AC),1.0,76.0,64.0,70.83,36.5,2020,730.9148147999999,,,,Fuvest,,,,,,,,,,,,
ICB,Ciências Biomédicas,Ampla Concorrência (AC),24.0,55.0,65.0,62.5,37.0,2019,628.7037037,,,,Fuvest,,,,,,,,,,,,
ICB,Ciências Biomédicas,Ampla Concorrência (AC),15.0,64.0,63.0,55.0,37.0,2015,630.3703704,,,,Fuvest,,,,,,,,,,,,
ICB,Ciências Biomédicas,Ampla Concorrência (AC),9.0,62.0,78.5,60.0,38.5,2020,691.2962963,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Escola Pública (EP),90.0,49.0,36.5,33.33,26.0,2020,414.26,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,"Pretos, Pardos e Indígenas (PPI)",13.0,61.0,48.0,28.33,30.0,2020,480.37,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,"Pretos, Pardos e Indígenas (PPI)",12.0,48.0,65.5,27.5,40.0,2020,484.07,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,"Pretos, Pardos e Indígenas (PPI)",4.0,51.0,55.0,39.17,26.5,2019,502.78,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Escola Pública (EP),30.0,48.0,68.0,34.17,38.0,2020,518.33,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),185.0,54.0,53.5,53.5,32.0,2020,550.56,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),173.0,57.0,65.0,39.17,39.5,2020,558.33,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),168.0,62.0,59.0,40.0,31.5,2020,559.63,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),157.0,56.0,62.0,45.0,36.0,2020,564.07,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),161.0,54.0,61.5,50.0,29.5,2019,571.67,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),141.0,53.0,70.0,43.33,43.0,2020,574.07,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),138.0,69.0,52.5,43.33,28.5,2020,575.0,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),152.0,64.0,56.5,45.0,26.0,2019,575.37,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),138.0,56.0,68.5,43.33,37.5,2019,580.19,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),121.0,59.0,65.5,43.33,33.0,2020,581.3,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),116.0,59.0,58.5,50.83,31.5,2020,582.96,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),126.0,50.0,65.0,55.0,33.5,2019,585.2,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),111.0,60.0,65.0,44.17,35.0,2020,586.11,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),108.0,70.0,58.5,40.0,28.0,2020,587.59,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),105.0,58.0,65.0,47.5,33.0,2020,589.81,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),109.0,54.0,73.0,45.0,38.0,2019,593.33,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),108.0,52.0,55.5,65.0,31.5,2019,594.26,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),96.0,61.0,60.5,50.83,32.0,2020,597.04,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),89.0,63.0,73.0,37.5,41.5,2020,601.67,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),88.0,59.0,72.0,43.33,46.5,2020,602.96,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),85.0,62.0,66.5,45.83,38.0,2020,604.07,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),82.0,69.0,61.0,44.17,28.5,2020,606.11,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),80.0,61.0,68.5,45.83,31.5,2020,607.04,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),77.0,70.0,55.5,49.17,33.5,2020,608.15,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),75.0,64.0,60.0,51.67,35.0,2020,609.26,,,,Fuvest,,,,,,,,,,,,
FEA,Ciências Contábeis,Ampla Concorrência (AC),4.0,70.0,78.0,70.83,44.5,2019,755.37,,,,Fuvest,,,,,,,,,,,,
FEARP,Ciências Contábeis,Escola Pública (EP),50.0,43.0,47.5,25.0,31.0,2020,400.9259259,,,,Fuvest,,,,,,,,,,,,
FEARP,Ciências Contábeis,Ampla Concorrência (AC),187.0,51.0,58.0,32.0,35.0,2019,488.8888888999999,,,,Fuvest,,,,,,,,,,,,
FEARP,Ciências Contábeis,Ampla Concorrência (AC),132.0,64.0,50.0,26.67,33.0,2020,492.6037037,,,,Fuvest,,,,,,,,,,,,
FEARP,Ciências Contábeis,Ampla Concorrência (AC),53.0,52.0,54.0,37.5,35.0,2020,497.5925926,,,,Fuvest,,,,,,,,,,,,
FEARP,Ciências Contábeis,Ampla Concorrência (AC),33.0,59.0,52.5,39.17,31.0,2020,524.0851852,,,,Fuvest,,,,,,,,,,,,
FEARP,Ciências Contábeis,Ampla Concorrência (AC),249.0,64.0,70.0,50.0,30.0,2018,637.037037,,,,Fuvest,,,,,,,,,,,,
ESALQ,Ciências dos Alimentos,Escola Pública (EP),3.0,43.0,50.0,25.0,26.5,2019,409.25925930000005,,,,Fuvest,,,,,,,,,,,,
ESALQ,Ciências dos Alimentos,Ampla Concorrência (AC),11.0,41.0,42.5,39.17,29.5,2020,424.0851852,,,,Fuvest,,,,,,,,,,,,
ESALQ,Ciências dos Alimentos,Ampla Concorrência (AC),9.0,43.0,44.5,37.5,33.0,2020,432.5925926,,,,Fuvest,,,,,,,,,,,,
ESALQ,Ciências Econômicas,"Pretos, Pardos e Indígenas (PPI)",6.0,39.0,52.0,23.33,32.0,2020,395.5444444,,,,Fuvest,,,,,,,,,,,,
ESALQ,Ciências Econômicas,Escola Pública (EP),1.0,58.0,56.0,36.67,26.5,2020,523.7148148,,,,Fuvest,,,,,,,,,,,,
ESALQ,Ciências Econômicas,Ampla Concorrência (AC),13.0,61.0,51.5,45.83,27.0,2020,550.3592593,,,,Fuvest,,,,,,,,,,,,
ESALQ,Ciências Econômicas,Ampla Concorrência (AC),9.0,64.0,64.7,50.0,35.0,2020,619.3703704,,,,Fuvest,,,,,,,,,,,,
ESALQ,Ciências Econômicas,Ampla Concorrência (AC),30.0,51.0,92.5,40.0,35.0,2020,630.5555555999999,,,,Fuvest,,,,,,,,,,,,
ESALQ,Ciências Econômicas,Ampla Concorrência (AC),2.0,63.0,77.5,51.67,43.0,2020,663.9,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,"Pretos, Pardos e Indígenas (PPI)",10.0,40.0,51.5,28.33,31.5,0,414.2481481,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Escola Pública (EP),21.0,47.0,47.0,46.67,28.0,2020,486.3074074,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Escola Pública (EP),16.0,47.0,63.0,32.0,39.0,2020,490.7407407,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Escola Pública (EP),19.0,52.0,49.0,40.83,30.0,0,492.0259259,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Escola Pública (EP),7.0,48.0,63.0,38.33,38.0,0,515.5444444,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Ampla Concorrência (AC),119.0,47.0,67.0,40.0,43.0,2020,530.7407407,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Ampla Concorrência (AC),114.0,49.0,61.5,44.17,39.5,2020,533.7148148,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Ampla Concorrência (AC),112.0,55.0,61.0,38.33,35.0,2020,534.8037036999999,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Ampla Concorrência (AC),110.0,60.0,54.0,40.0,30.0,0,535.5555555999999,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Ampla Concorrência (AC),109.0,50.0,66.17,39.17,40.67,2020,536.3185185,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Ampla Concorrência (AC),95.0,53.0,61.0,44.17,33.5,0,546.862963,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,AC ,88.0,51.0,58.0,50.0,25.0,2020,548.8888889,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Ampla Concorrência (AC),66.0,53.0,65.0,45.0,39.5,2020,562.962963,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Ampla Concorrência (AC),60.0,49.0,68.0,47.5,40.0,0,566.4814815000001,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Ampla Concorrência (AC),59.0,54.0,65.0,45.0,40.0,2020,566.6666667000001,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Ampla Concorrência (AC),47.0,51.0,68.0,50.0,35.0,0,582.2222222,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Ampla Concorrência (AC),42.0,59.0,65.0,45.83,34.5,0,587.9518519,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Ampla Concorrência (AC),38.0,63.0,64.5,43.33,34.0,0,592.7666667000001,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Ampla Concorrência (AC),35.0,61.0,59.5,50.83,38.0,0,593.6925926,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Ampla Concorrência (AC),30.0,60.0,65.5,52.5,31.5,0,615.5555555999999,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Ampla Concorrência (AC),17.0,68.0,65.5,48.33,34.5,2020,631.2851852000001,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Ampla Concorrência (AC),8.0,74.0,76.5,43.33,46.0,2020,673.5074074,,,,Fuvest,,,,,,,,,,,,
FFLCH,Ciências Sociais,Ampla Concorrência (AC),6.0,58.0,74.5,74.5,41.5,0,711.4814815000001,,,,Fuvest,,,,,,,,,,,,
ECA,Com. Social: Editoração,Escola Pública (EP),3.0,42.0,54.0,28.33,30.0,2020,429.9888889,,,,Fuvest,,,,,,,,,,,,
ECA,Com. Social: Editoração,"Pretos, Pardos e Indígenas (PPI)",1.0,49.0,57.17,40.83,37.67,2020,508.14814810000007,,,,Fuvest,,,,,,,,,,,,
ECA,Com. Social: Editoração,Ampla Concorrência (AC),3.0,54.0,65.5,55.0,38.0,2020,601.6666667000001,,,,Fuvest,,,,,,,,,,,,
ECA,Com. Social: Publicidade e Propaganda,Ampla Concorrência (AC),33.0,47.0,68.0,48.0,36.0,2019,560.7407407000001,,,,Fuvest,,,,,,,,,,,,
ECA,Com. Social: Publicidade e Propaganda,Escola Pública (EP),2.0,52.0,66.0,52.5,33.5,2019,587.5925926,,,,Fuvest,,,,,,,,,,,,
ECA,Com. Social: Publicidade e Propaganda,Ampla Concorrência (AC),17.0,64.0,61.5,45.0,38.0,2020,592.037037,,,,Fuvest,,,,,,,,,,,,
ECA,Com. Social: Publicidade e Propaganda,Ampla Concorrência (AC),14.0,58.0,71.0,42.5,37.0,2019,593.1481481000001,,,,Fuvest,,,,,,,,,,,,
ECA,Com. Social: Publicidade e Propaganda,Ampla Concorrência (AC),12.0,57.0,67.5,49.17,37.0,2019,600.0111111,,,,Fuvest,,,,,,,,,,,,
FAU,Design,"Pretos, Pardos e Indígenas (PPI)",2.0,54.0,56.0,49.17,39.0,2020,550.5666667,,,,Fuvest,,,,,,,,,,,,
FAU,Design,Escola Pública (EP),2.0,59.0,64.0,54.17,41.0,2020,612.4185185,,,,Fuvest,,,,,,,,,,,,
FAU,Design,Escola Pública (EP),1.0,64.0,65.5,47.5,37.0,2020,613.7037037,,,,Fuvest,,,,,,,,,,,,
FAU,Design,Ampla Concorrência (AC),18.0,75.0,62.5,46.67,37.5,0,641.6777778,,,,Fuvest,,,,,,,,,,,,
FAU,Design,Ampla Concorrência (AC),9.0,64.0,75.0,52.5,41.5,0,662.037037,,,,Fuvest,,,,,,,,,,,,
FAU,Design,Ampla Concorrência (AC),8.0,64.0,66.0,62.5,35.0,0,665.3703704,,,,Fuvest,,,,,,,,,,,,
FAU,Design,Ampla Concorrência (AC),7.0,66.0,64.5,65.0,37.0,2020,676.1111111,,,,Fuvest,,,,,,,,,,,,
FAU,Design,Ampla Concorrência (AC),3.0,70.0,66.0,65.83,34.5,0,698.6925926,,,,Fuvest,,,,,,,,,,,,
FAU,Design,Escola Pública (EP),6.0,55.0,70.5,40.0,47.0,2020,572.04,,,,Fuvest,,,,,,,,,,,,
FAU,Design,Escola Pública (EP),4.0,66.0,49.5,53.33,28.5,2020,587.22,,,,Fuvest,,,,,,,,,,,,
FAU,Design,Escola Pública (EP),3.0,58.0,62.5,62.5,34.5,2020,589.81,,,,Fuvest,,,,,,,,,,,,
FAU,Design,Ampla Concorrência (AC),17.0,78.0,46.0,60.0,28.5,2020,642.22,,,,Fuvest,,,,,,,,,,,,
FAU,Design,Ampla Concorrência (AC),16.0,60.0,67.5,60.0,31.5,2020,647.22,,,,Fuvest,,,,,,,,,,,,
FAU,Design,Ampla Concorrência (AC),15.0,63.0,63.0,61.67,36.0,2020,648.89,,,,Fuvest,,,,,,,,,,,,
FAU,Design,Ampla Concorrência (AC),13.0,73.0,51.0,64.17,26.5,2020,654.26,,,,Fuvest,,,,,,,,,,,,
FAU,Design,Ampla Concorrência (AC),12.0,60.0,70.0,60.0,38.0,2020,655.56,,,,Fuvest,,,,,,,,,,,,
FAU,Design,Ampla Concorrência (AC),11.0,62.0,66.5,61.67,33.5,2020,656.85,,,,Fuvest,,,,,,,,,,,,
